url,first_image_url,highlights,location,table_data,error
https://housing.com/rent/17182181-1495-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/016ac4c6e33044b595bf70f7b0cbbef2/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-bedroom.jpg,"[""24x7 Security"", ""Children Play Area"", ""Close to ATM"", ""Close to Mall""]","Gardenia Gateway, Sector 75, Noida","{""Project Name"": ""Gardenia Gateway"", ""Security"": ""30,000"", ""Brokerage"": ""30,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1495 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""11 of 19 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""6 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1295 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16159828-2190-sqft-3-bhk-apartment-on-rent-in-sector-94-noida,https://housing-images.n7net.in/01c16c28/3bf1c52b3475aef4b945be5fae9e2132/v0/large/3_bhk_apartment-for-rent-sector_94_1-Noida-hall.jpg,"[""ATM"", ""Fire Fighting Systems"", ""Physically Disabled Friendly"", ""Utility Shops""]","Supertech Supernova, Sector 94, Noida","{""Project Name"": ""Supertech Supernova"", ""Security"": ""1.9 Lacs"", ""Brokerage"": ""95,000Access Zero Brokerage Properties"", ""Maintenance"": ""5,500"", ""Built up area"": ""2190 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 95 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""5 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16284831-1730-sqft-3-bhk-apartment-on-rent-in-sector-107-noida,https://housing-images.n7net.in/01c16c28/00827c62194176b42ef250ee572097d6/v0/large/3_bhk_apartment-for-rent-sector_107_noida-Noida-bedroom.jpg,"[""ATM"", ""Restaurants/Cafeterias"", ""Utility Shops"", ""Gymnasium""]","Sunworld Vanalika, Sector 107, Noida","{""Project Name"": ""Sunworld Vanalika"", ""Security"": ""40,000"", ""Brokerage"": ""40,000Access Zero Brokerage Properties"", ""Maintenance"": ""5,000"", ""Built up area"": ""1730 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 18 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""5 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1200 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17195761-1600-sqft-3-bhk-independent-floor-on-rent-in-sector-41-noida,https://housing-images.n7net.in/01c16c28/1c60f9b76b4c02b5eae073449976b221/v0/large/3_bhk_independent_builder_floor-for-rent-sector_41-Noida-hall.jpg,"[""24x7 Security"", ""ATM"", ""Close to Hospital"", ""Close to Mall""]","Block F, Sector 41, Noida","{""Security"": ""80,000"", ""Brokerage"": ""40,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1600 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 3 floors"", ""Lease type"": ""Family"", ""Age of property"": ""9 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1500 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16659020-2283-sqft-4-bhk-apartment-on-rent-in-sector-107-noida,https://housing-images.n7net.in/01c16c28/b5da8fadb3428b4e5ebb85adcedbc839/v0/large/4_bhk_apartment-for-rent-sector_107_noida-Noida-hall.jpg,"[""Children Play Area"", ""Badminton Court"", ""24x7 Security"", ""Gymnasium""]","Great Value Sharanam, Sector 107, Noida","{""Project Name"": ""Great Value Sharanam"", ""Security"": ""1.3 Lacs"", ""Brokerage"": ""65,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""6,000"", ""Built up area"": ""2283 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""May, 2025"", ""Floor number"": ""10 of 21 floors"", ""Lease type"": ""Family"", ""Age of property"": ""4 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""2200 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16661086-1609-sqft-2.5-bhk-apartment-on-rent-in-sector-32-noida,https://housing-images.n7net.in/01c16c28/8754fe1358526e39fef7883240c4c5ff/v0/large/2.5_bhk_apartment-for-rent-sector_32_noida-Noida-hall.jpg,"[""Close to Mall"", ""Metro Station Proximity"", ""Children Play Area"", ""Badminton Court""]","Sector 32, Noida","{""Security"": ""1.4 Lacs"", ""Brokerage"": ""70,000Access Zero Brokerage Properties"", ""Built up area"": ""1609 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""May, 2025"", ""Floor number"": ""16 of 28 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""0 year"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1600 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17041038-4874-sqft-4-bhk-apartment-on-rent-in-sector-108-noida,https://housing-images.n7net.in/01c16c28/42023f27c98d4d871ba829745e791235/v0/large/4_bhk_apartment-for-rent-sector_108_noida-Noida-hall.jpg,"[""Gated Community"", ""Tennis Court"", ""Swimming Pool"", ""Power Backup""]","Laureate Parx Laureate, Sector 108, Noida","{""Project Name"": ""Laureate Parx Laureate"", ""Security"": ""3.2 Lacs"", ""Brokerage"": ""1.6 LacsAccess Zero Brokerage Properties"", ""Maintenance"": ""15,000"", ""Built up area"": ""4874 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""20 of 22 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""7 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""3500 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17112900-1185-sqft-2-bhk-apartment-on-rent-in-sector-76-noida,https://housing-images.n7net.in/01c16c28/35f5685f0bfc9dccac1d0669265d4a06/v0/large/2_bhk_apartment-for-rent-sector_76-Noida-hall.jpg,"[""24 Hours Concierge"", ""Aerobics Room"", ""Amphitheatre"", ""Anti Skid Titles""]","Amrapali Silicon City, Amarpali Silicon City, Sector 76, Noida","{""Project Name"": ""Amrapali Silicon City"", ""Security"": ""30,000"", ""Brokerage"": ""30,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1185 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""11 of 18 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""4 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""950 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17112941-1545-sqft-3-bhk-apartment-on-rent-in-sector-76-noida,https://housing-images.n7net.in/01c16c28/127456bc916775819d46dae943d9634f/v0/large/3_bhk_apartment-for-rent-sector_76-Noida-hall.jpg,"[""24 Hours Concierge"", ""Aerobics Room"", ""Amphitheatre"", ""Anti Skid Titles""]","Amrapali Silicon City, Amarpali Silicon City, Sector 76, Noida","{""Project Name"": ""Amrapali Silicon City"", ""Security"": ""36,000"", ""Brokerage"": ""36,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""2,200"", ""Built up area"": ""1545 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 18 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""4 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1250 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17113041-1185-sqft-2-bhk-apartment-on-rent-in-sector-76-noida,https://housing-images.n7net.in/01c16c28/28257f16066784cfd1d5c2dbdf47728b/v0/large/2_bhk_apartment-for-rent-sector_76-Noida-hall.jpg,"[""24 Hours Concierge"", ""Aerobics Room"", ""Amphitheatre"", ""Anti Skid Titles""]","Amrapali Silicon City, Amarpali Silicon City, Sector 76, Noida","{""Project Name"": ""Amrapali Silicon City"", ""Security"": ""28,500"", ""Brokerage"": ""28,500(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1185 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 18 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""4 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""950 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17118562-6570-sqft-5-bhk-apartment-on-rent-in-sector-107-noida,https://housing-images.n7net.in/01c16c28/27a2ce308e104c9b3fbf4881c5dfa31d/v0/large/5_bhk_apartment-for-rent-sector_107_noida-Noida-hall.jpg,"[""ATM"", ""24x7 Security"", ""Utility Shops"", ""Gymnasium""]","County 107, Sector 107, Noida","{""Project Name"": ""County 107"", ""Security"": ""3.5 Lacs"", ""Brokerage"": ""3.5 LacsAccess Zero Brokerage Properties"", ""Maintenance"": ""45,000"", ""Built up area"": ""6570 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""5"", ""Balcony"": ""7"", ""Available from"": ""Available now"", ""Floor number"": ""9 of 15 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""4800 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17120446-4500-sqft-4-bhk-apartment-on-rent-in-sector-107-noida,https://housing-images.n7net.in/01c16c28/27a2ce308e104c9b3fbf4881c5dfa31d/v0/large/4_bhk_apartment-for-rent-sector_107_noida-Noida-hall.jpg,"[""ATM"", ""Fire Fighting Systems"", ""Spa/Sauna/Steam"", ""Utility Shops""]","County 107, Sector 107, Noida","{""Project Name"": ""County 107"", ""Security"": ""2.9 Lacs"", ""Brokerage"": ""2.9 LacsAccess Zero Brokerage Properties"", ""Maintenance"": ""32,000"", ""Built up area"": ""4500 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""9 of 15 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North-West"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""3300 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17120886-2260-sqft-4-bhk-apartment-on-rent-in-sector-43-noida,https://housing-images.n7net.in/01c16c28/77c7f9fe6198ce1887673e5d04213330/v0/large/4_bhk_apartment-for-rent-sector_43_noida-Noida-hall.jpg,"[""ATM"", ""Gymnasium"", ""Physically Disabled Friendly"", ""Utility Shops""]","Godrej Woods, Sector 43, Noida","{""Project Name"": ""Godrej Woods"", ""Security"": ""90,000"", ""Brokerage"": ""90,000Access Zero Brokerage Properties"", ""Maintenance"": ""10,000"", ""Built up area"": ""2260 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""11 of 17 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""5 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""2100 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16249675-4800-sqft-5-bhk-apartment-on-rent-in-sector-150-noida,https://housing-images.n7net.in/01c16c28/ed7b5d1627085604829439d94b068e2e/v0/large/5_bhk_apartment-for-rent-sector_150-Noida-bedroom.jpg,"[""24x7 Security"", ""Close to Grocery Stores"", ""Gated Community"", ""Close to Hospital""]","ACE Group Parkway, Sector 150, Noida","{""Project Name"": ""ACE Group Parkway"", ""Security"": ""4.3 Lacs"", ""Brokerage"": ""1.1 LacsAccess Zero Brokerage Properties"", ""Built up area"": ""4800 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""6"", ""Balcony"": ""6"", ""Available from"": ""Available now"", ""Floor number"": ""21 of 21 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""1 year"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""4200 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17174517-2500-sqft-3-bhk-apartment-on-rent-in-sector-128-noida,https://housing-images.n7net.in/01c16c28/b01d0b606a6d799ab385c552de9e387e/v0/large/3_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-hall.jpg,[],"Jaypee The Kalypso Court, Sector 128, Asagarpur Jagir","{""Project Name"": ""Jaypee The Kalypso Court"", ""Security"": ""None"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Maintenance"": ""10,000"", ""Built up area"": ""2500 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""11 of 22 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""6 years"", ""Main entrance facing"": ""North-West"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""2400 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17048581-1835-sqft-3-bhk-apartment-on-rent-in-sector-76-noida,https://housing-images.n7net.in/01c16c28/4be74eabb90e95060fe5f55116830a74/v0/large/3_bhk_apartment-for-rent-sector_76-Noida-hall.jpg,"[""24 Hours Concierge"", ""Aerobics Room"", ""Amphitheatre"", ""Anti Skid Titles""]","Amrapali Silicon City, Amarpali Silicon City, Sector 76, Noida","{""Project Name"": ""Amrapali Silicon City"", ""Security"": ""36,000"", ""Brokerage"": ""36,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""2,800"", ""Built up area"": ""1835 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""11 of 18 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""4 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1450 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17048595-1420-sqft-3-bhk-apartment-on-rent-in-sector-76-noida,https://housing-images.n7net.in/01c16c28/115c6e96acd81f1343adc00b68bc2ffd/v0/large/3_bhk_apartment-for-rent-sector_76-Noida-bedroom.jpg,"[""24 Hours Concierge"", ""24x7 Security"", ""Aerobics Room"", ""Amphitheatre""]","Amrapali Silicon City, Amarpali Silicon City, Sector 76, Noida","{""Project Name"": ""Amrapali Silicon City"", ""Security"": ""33,000"", ""Brokerage"": ""33,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""2,600"", ""Built up area"": ""1420 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""11 of 18 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""4 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1050 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16639957-3501-sqft-4-bhk-apartment-on-rent-in-sector-107-noida,https://housing-images.n7net.in/01c16c28/96b7b2a6839144ccaf9adfa2a9fb0adf/v0/large/4_bhk_apartment-for-rent-phase_2_noida-Noida-living_room.jpg,"[""Sauna and Steam Room"", ""Swimming Pool"", ""Tennis Court"", ""Gated Community""]","Phase 2, Noida","{""Security"": ""4.4 Lacs"", ""Brokerage"": ""2.2 LacsAccess Zero Brokerage Properties"", ""Maintenance"": ""22,000"", ""Built up area"": ""3501 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""6 of 31 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""2085 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17166589-1370-sqft-2-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/0a6714fba766b83affc94fa5de400547/v0/large/2_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,[],"Dasnac The Jewel of Noida, Sector 75, Noida","{""Project Name"": ""Dasnac The Jewel of Noida"", ""Security"": ""40,000"", ""Brokerage"": ""20,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1370 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""13 of 27 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""6 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""775 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17166604-3030-sqft-4-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/570d146c8e87865a21371247d41adc10/v0/large/4_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,[],"Dasnac The Jewel of Noida, Sector 75, Noida","{""Project Name"": ""Dasnac The Jewel of Noida"", ""Security"": ""65,000"", ""Brokerage"": ""32,500(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""2700 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""5"", ""Balcony"": ""5"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 27 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""6 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17169455-945-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,https://housing-images.n7net.in/01c16c28/714c25b6a84077b64a6e4a5a9c8b127d/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg,[],"Jaypee Kosmos, Sector 134, Noida","{""Project Name"": ""Jaypee Kosmos"", ""Security"": ""32,000"", ""Brokerage"": ""16,000Access Zero Brokerage Properties"", ""Maintenance"": ""4,000"", ""Built up area"": ""945 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""May, 2025"", ""Floor number"": ""10 of 17 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""No"", ""Carpet area"": ""920 sq.ft"", ""Price Negotiable"": ""No""}",
