title,link,subtitle,price,area,property_details,city,location,first_image_url,latitude,longitude,price_per_sqft
1 BHK Independent House for rent in Rajajipuram,,Not Found,8599,250.0,Semi furnished,Lucknow,Rajajipuram,https://housing-images.n7net.in/01c16c28/9ab64c66271d363ac842b9bd2a10f029/v0/large/1_bhk_independent_house-for-rent-rajajipuram-Lucknow-hall.jpg,,,34.396
1 BHK Independent Builder Floor for rent in Transport Nagar,,Not Found,8000,600.0,Un-furnished,Lucknow,Transport Nagar,https://housing-images.n7net.in/01c16c28/33a485d96181b82df77078ef747c6e4f/v0/large/1_bhk_independent_builder_floor-for-rent-transport_nagar_lucknow-Lucknow-hall.jpg,,,13.333333333333334
1 BHK Flat for rent in Balaganj,,Not Found,7000,550.0,Un-furnished,Lucknow,Balaganj,https://housing-images.n7net.in/01c16c28/01f8555bb7c0b4e63df439577d334b69/v0/large/1_bhk_apartment-for-rent-balaganj-Lucknow-hall.jpg,,,12.727272727272727
2 BHK Independent Builder Floor for rent in Krishna Nagar,,Not Found,13000,800.0,Semi furnished,Lucknow,Krishna Nagar,https://housing-images.n7net.in/01c16c28/9dc508225097553133a6eb74e29f15cf/v0/large/2_bhk_independent_builder_floor-for-rent-krishna_nagar_alambagh-Lucknow-hall.jpg,,,16.25
3 BHK Independent Builder Floor for rent in Jankipuram,,Not Found,13000,2000.0,Semi furnished,Lucknow,Jankipuram,https://housing-images.n7net.in/01c16c28/066c50b18b32ceeb20224230c6a54738/v1/large/3_bhk_independent_builder_floor-for-rent-jankipuram-Lucknow-bedroom.jpg,26.9326839,80.9396394,6.5
2 BHK Independent House for rent in Mubarakpur,,Not Found,18000,1200.0,Semi furnished,Lucknow,Mubarakpur,https://housing-images.n7net.in/01c16c28/35554b1d2bc842b09e2a4cb765d414d5/v0/large/2_bhk_independent_house-for-rent-mubarakpur-Lucknow-living_room.jpg,,,15.0
2 BHK Independent House for rent in Haibat Mau Mawaiya,,Not Found,6500,800.0,Un-furnished,Lucknow,Haibat Mau Mawaiya,https://housing-images.n7net.in/01c16c28/f11a649900554ef7ba94abebb0aa4dd5/v0/large/2_bhk_independent_house-for-rent-haibat_mau_mawaiya-Lucknow-living_room.jpg,,,8.125
2 BHK Independent Builder Floor for rent in LDA Colony,,Not Found,10000,600.0,Semi furnished,Lucknow,LDA Colony,https://housing-images.n7net.in/01c16c28/cde8530811f5437e82b358bf65c67aec/v0/large/2_bhk_independent_builder_floor-for-rent-lda_colony_lucknow-Lucknow-living_room.jpg,26.7845433,80.8905154,16.666666666666668
3 BHK Flat for rent in Butler Colony,,Not Found,32000,1680.0,Semi furnished,Lucknow,Butler Colony,https://housing-images.n7net.in/01c16c28/1745759387284_b56f6cf6aa9df4433541f9872cbb4469/v0/large/3_bhk_apartment-for-rent-butler_colony-Lucknow-living_room.jpg,,,19.047619047619047
1 RK Independent Builder Floor for rent in Indira Nagar,,Not Found,4500,500.0,Semi furnished,Lucknow,Indira Nagar,https://housing-images.n7net.in/01c16c28/b46458010a8443e982e2c77408eedd15/v0/large/1_rk_independent_builder_floor-for-rent-indira_nagar_5-Lucknow-bedroom.jpg,26.8823182,80.9900344,9.0
1 RK Independent Builder Floor for rent in Gomti Nagar,,Not Found,10000,200.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/bb35338b37b643219093110abcc9e0f4/v0/large/1_rk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-bedroom.jpg,26.8605833,81.0029055,50.0
2 BHK Independent Builder Floor for rent in Fazullaganj,,Not Found,13000,1370.0,Un-furnished,Lucknow,Fazullaganj,https://housing-images.n7net.in/01c16c28/174dd0e967e30928208ae8f9494677c3/v0/large/2_bhk_independent_builder_floor-for-rent-fazullaganj-Lucknow-living_room.jpg,,,9.489051094890511
2 BHK Independent Builder Floor for rent in Sultanpur Road,,Not Found,10000,1250.0,Semi furnished,Lucknow,Sultanpur Road,https://housing-images.n7net.in/01c16c28/0c87252940884b76a5178c32ac92dc6a/v0/large/2_bhk_independent_builder_floor-for-rent-sultanpur_road-Lucknow-living_room.jpg,26.7870565,81.0280353,8.0
1 BHK Flat for rent in Vikas Nagar,,Not Found,10000,432.0,Semi furnished,Lucknow,Vikas Nagar,https://housing-images.n7net.in/01c16c28/16d23b41b2ea38e4d8c16c7e9e8d4624/v0/large/1_bhk_apartment-for-rent-vikas_nagar_lucknow-Lucknow-hall.jpg,26.8942443,80.9640683,23.14814814814815
3 BHK Independent House for rent in Kalyanpur (East),,Not Found,8000,1800.0,Un-furnished,Lucknow,Kalyanpur (East),https://housing-images.n7net.in/01c16c28/0469e54145c44d0891935244b6753abd/v0/large/3_bhk_independent_house-for-rent-kalyanpur_east-Lucknow-living_room.jpg,,,4.444444444444445
2 BHK Independent Builder Floor for rent in Gomti Nagar,,Not Found,14000,2000.0,Un-furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/cc6f875e19324daf99fdbdef621d8ace/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-living_room.jpg,26.8605833,81.0029055,7.0
3 BHK Independent House for rent in Baraura Hussain Bari,,Not Found,18000,1100.0,Un-furnished,Lucknow,Baraura Hussain Bari,https://housing-images.n7net.in/01c16c28/00ffb9ad880d44d794aeb75c4ec5e85b/v0/large/3_bhk_independent_house-for-rent-baraura_hussain_bari-Lucknow-living_room.jpg,,,16.363636363636363
2 BHK Independent Builder Floor for rent in Kamta,,Not Found,14000,1000.0,Un-furnished,Lucknow,Kamta,https://housing-images.n7net.in/01c16c28/2364a43e1bdc41fe8790631a6429aa05/v0/large/2_bhk_independent_builder_floor-for-rent-chinhat_tiraha-Lucknow-living_room.jpg,,,14.0
2 BHK Independent Builder Floor for rent in Mutkkipur,,Eldeco Regalia Villa,14000,1200.0,Fully furnished,Lucknow,Mutkkipur,https://housing-images.n7net.in/01c16c28/230f2db7386c4d27aeca5d2057168237/v0/large/2_bhk_independent_builder_floor-for-rent-mutkkipur-Lucknow-living_room.jpg,,,11.666666666666666
1.5 BHK Independent Builder Floor for rent in Vrindavan Yojana,,Not Found,10000,500.0,Semi furnished,Lucknow,Vrindavan Yojana,https://housing-images.n7net.in/01c16c28/1744629490466_14aa8f2ca94ba18d62b07538b0fd18a2/v0/large/1.5_bhk_independent_builder_floor-for-rent-vrindavan_yojna-Lucknow-living_room.jpg,,,20.0
2.5 BHK Independent House for rent in Rajajipuram,,Not Found,7500,700.0,Un-furnished,Lucknow,Rajajipuram,https://housing-images.n7net.in/01c16c28/E347C2C2C6BA4E40ABB53846130DE136/v0/large/2.5_bhk_independent_house-for-rent-rajajipuram-Lucknow-living_room.jpg,26.8410454,80.8525902,10.714285714285714
2 BHK Independent House for rent in Indira Nagar,,Not Found,14000,1250.0,Semi furnished,Lucknow,Indira Nagar,https://housing-images.n7net.in/01c16c28/34572B151AD04C3BBD69D6ED6462978D/v0/large/2_bhk_independent_house-for-rent-indira_nagar_5-Lucknow-living_room.jpg,26.8823182,80.9900344,11.2
3.5 BHK Flat for rent in Sector B Ansal API,,Ansal Celebrity Greens,30000,1995.0,Semi furnished,Lucknow,Sector B Ansal API,https://housing-images.n7net.in/01c16c28/31C776000F824229A3073B8926844FDE/v0/large/3.5_bhk_apartment-for-rent-sector_b_ansal_api-Lucknow-living_room.jpg,,,15.037593984962406
3 BHK Independent Builder Floor for rent in Indira Nagar,,Not Found,26000,1800.0,Un-furnished,Lucknow,Indira Nagar,https://housing-images.n7net.in/01c16c28/1743839836048_811b850448e694d8ff2f9e7222fff7bb/v0/large/3_bhk_independent_builder_floor-for-rent-indira_nagar_5-Lucknow-living_room.jpg,26.8823182,80.9900344,14.444444444444445
1 BHK Independent House for rent in Rajajipuram,,Not Found,8000,1000.0,Semi furnished,Lucknow,Rajajipuram,https://housing-images.n7net.in/01c16c28/99a926f79d8f435b93e8e0b1c592672c/v0/large/1_bhk_independent_house-for-rent-rajajipuram-Lucknow-living_room.jpg,26.8410454,80.8525902,8.0
2 BHK Independent Builder Floor for rent in Lolai,,Not Found,15000,1200.0,Semi furnished,Lucknow,Lolai,https://housing-images.n7net.in/01c16c28/1742807976678_a76294a317e475fd76bbb376f3b00a7f/v0/large/2_bhk_independent_builder_floor-for-rent-lolai-Lucknow-living_room.jpg,,,12.5
3 BHK Independent House for rent in Kalli Pashchim,,Not Found,9000,1000.0,Un-furnished,Lucknow,Kalli Pashchim,https://housing-images.n7net.in/01c16c28/00853d7ccfc840ebbc03d32e88a845ab/v0/large/3_bhk_independent_house-for-rent-kalli_pashchim-Lucknow-living_room.jpg,,,9.0
2 BHK Independent House for rent in Bijnor,,Not Found,10000,1000.0,Un-furnished,Lucknow,Bijnor,https://housing-images.n7net.in/01c16c28/0cd3c205edfb48c99758943ede868921/v0/large/2_bhk_independent_house-for-rent-bijnor_3-Lucknow-living_room.jpg,,,10.0
1 RK Independent House for rent in Sarojini Nagar,,Ansal Pocket 2 Sector F,5000,450.0,Semi furnished,Lucknow,Sarojini Nagar,https://housing-images.n7net.in/01c16c28/42199a8925cd138a9e29ba03d32c8404/v0/large/1_rk_independent_house-for-rent-sarojini_nagar_lucknow-Lucknow-hall.jpg,,,11.11111111111111
2 BHK Independent Builder Floor for rent in Gomti Nagar Extension,,Not Found,24000,2152.0,Semi furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/0eebbe091da3fc56f317a9be7d54a0dc/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,11.152416356877323
2 BHK Independent Builder Floor for rent in Gomti Nagar Extension,,Not Found,21000,2152.0,Semi furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/5d99e22d165222c8fbf88fde7cfd8cc3/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,9.758364312267657
1 BHK Independent Builder Floor for rent in Sharda Nagar,,Not Found,4500,350.0,Semi furnished,Lucknow,Sharda Nagar,https://housing-images.n7net.in/01c16c28/53d59004d6c09cac410961e8baeca126/v0/large/1_bhk_independent_builder_floor-for-rent-sharda_nagar_lucknow-Lucknow-bedroom.jpg,,,12.857142857142858
3 BHK Independent House for rent in Mubarakpur,,Not Found,18000,1600.0,Un-furnished,Lucknow,Mubarakpur,https://housing-images.n7net.in/01c16c28/4d1a1165f0c8d3984ec2ddc5ccec4367/v0/large/3_bhk_independent_house-for-rent-mubarakpur-Lucknow-hall.jpg,,,11.25
3 BHK Flat for rent in Krishna Nagar,,Not Found,12000,1000.0,Un-furnished,Lucknow,Krishna Nagar,https://housing-images.n7net.in/01c16c28/f33f4b5b4c23ac332a39a2f935d31e53/v0/large/3_bhk_apartment-for-rent-krishna_nagar_alambagh-Lucknow-living_room.jpg,26.794391,80.891762,12.0
1 RK Flat for rent in Vrindavan Yojana,,Ratan Galaxy,7000,500.0,Semi furnished,Lucknow,Vrindavan Yojana,https://img.youtube.com/vi/4j_QGdKkdgo/hqdefault.jpg,,,14.0
2.5 BHK Flat for rent in Gomti Nagar Extension,,Not Found,23000,1130.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/c3db0fb0e2e221ba2c3086c17b07c9e9/v0/large/2.5_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,20.353982300884955
2 BHK Independent Builder Floor for rent in Gomti Nagar Extension,,Not Found,25000,1250.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/adc390b4495c9de62e2d29ad5881f7c3/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,20.0
3 BHK Independent Builder Floor for rent in Roberts Lines,,Not Found,9500,1000.0,Un-furnished,Lucknow,Roberts Lines,https://housing-images.n7net.in/01c16c28/53d5e68298a8a8eda47077612f82e1bd/v0/large/3_bhk_independent_builder_floor-for-rent-roberts_lines-Lucknow-hall.jpg,,,9.5
1 RK Studio for rent in Chinhat,,Not Found,4500,180.0,Semi furnished,Lucknow,Chinhat,https://housing-images.n7net.in/01c16c28/6ebfeabdf95c6e64272c66530f36dfa1/v0/large/1_rk_studio-for-rent-chinhat-Lucknow-hall.jpg,26.8751435,81.0355588,25.0
1 BHK Independent Builder Floor for rent in Sarojini Nagar,,Not Found,5000,900.0,Semi furnished,Lucknow,Sarojini Nagar,https://housing-images.n7net.in/01c16c28/70efc14a0bc7289357e4018e8cc1fe9d/v0/large/1_bhk_independent_builder_floor-for-rent-sarojini_nagar_lucknow-Lucknow-hall.jpg,26.7513539,80.8677915,5.555555555555555
1.5 BHK Independent Builder Floor for rent in Krishna Nagar,,Not Found,11000,800.0,Fully furnished,Lucknow,Krishna Nagar,https://housing-images.n7net.in/01c16c28/750816abad57de8326e19ea5ba9dc0f5/v0/large/1.5_bhk_independent_builder_floor-for-rent-krishna_nagar_alambagh-Lucknow-hall.jpg,26.794391,80.891762,13.75
2 BHK Independent Builder Floor for rent in Jankipuram,,Not Found,13500,1200.0,Un-furnished,Lucknow,Jankipuram,https://housing-images.n7net.in/01c16c28/3caf9008ba64e6137f4ca4ca2ef30b11/v0/large/2_bhk_independent_builder_floor-for-rent-jankipuram-Lucknow-hall.jpg,26.9326839,80.9396394,11.25
3 BHK Independent Builder Floor for rent in Gomti Nagar Extension,,Not Found,30000,2000.0,Semi furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/7f5dd5b6e3de2436e3b0e5a4b38877a1/v0/large/3_bhk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,15.0
2 BHK Flat for rent in Sushant Golf City,,Kiara Residency,17000,1147.0,Semi furnished,Lucknow,Sushant Golf City,https://img.youtube.com/vi/D252Gt3qUBE/hqdefault.jpg,26.7801794,81.0247541,14.821272885789014
2 BHK Flat for rent in Krishna Nagar,,Not Found,12000,1100.0,Semi furnished,Lucknow,Krishna Nagar,https://housing-images.n7net.in/01c16c28/00a934992f6b936210077cddf43bd53c/v0/large/2_bhk_apartment-for-rent-krishna_nagar_alambagh-Lucknow-hall.jpg,26.794391,80.891762,10.909090909090908
1 RK Independent Builder Floor for rent in Gomti Nagar Extension,,Wealth Mantra Wealth Emporio,10000,900.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/243f9950de527fd1019674674b95623d/v0/large/1_rk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-bedroom.jpg,,,11.11111111111111
2 BHK Independent Builder Floor for rent in Gomti Nagar Extension,,Ratan Royal,25000,1250.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/45f46da056440a353cf1f11782b3d68d/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,20.0
2.5 BHK Villa for rent in Jankipuram,,Not Found,12000,1400.0,Semi furnished,Lucknow,Jankipuram,https://housing-images.n7net.in/01c16c28/1f1dca42a9d47ebd0a193cad93f02edb/v0/large/2.5_bhk_villa-for-rent-jankipuram-Lucknow-hall.jpg,26.9326839,80.9396394,8.571428571428571
1 RK Independent House for rent in Banthra Sikander Pur,,Not Found,3000,150.0,Fully furnished,Lucknow,Banthra Sikander Pur,https://housing-images.n7net.in/01c16c28/f13d4b0b883818c7f22d1baf08a9b5e6/v0/large/1_rk_independent_house-for-rent-banthra_sikander_pur-Lucknow-others.jpg,,,20.0
1 BHK Independent Builder Floor for rent in Mubarakpur,,Not Found,4800,900.0,Un-furnished,Lucknow,Mubarakpur,https://housing-images.n7net.in/01c16c28/548cc3faf4a6b32b116e880d101ee57b/v0/large/1_bhk_independent_builder_floor-for-rent-mubarakpur-Lucknow-hall.jpg,,,5.333333333333333
1 BHK Independent House for rent in Sarojini Nagar,,Not Found,4500,200.0,Semi furnished,Lucknow,Sarojini Nagar,https://housing-images.n7net.in/01c16c28/12ee2e0d0bee8e72839313db00080dc7/v0/large/1_bhk_independent_house-for-rent-sarojini_nagar_lucknow-Lucknow-bedroom.jpg,,,22.5
3 BHK Flat for rent in Gomti Nagar,,Swastik City,15000,1500.0,Un-furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/4f2250e8/f084885eeb87be9f8970adf0f2a262b3/v5/large.jpg,,,10.0
1 RK Independent House for rent in Gomti Nagar,,Housing Lonapur Estate,2000,150.0,Un-furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/4f2250e8/c135b80cdc1ae8e97352ca815fad3cf8/v0/large.jpeg,,,13.333333333333334
2 BHK Flat for rent in Gomti Nagar Extension,,Rohtas Plumeria Homes,21000,1275.0,Semi furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/b42b6f21b0d7a1a56f2fd0d8a57e1c91/v0/large/2_bhk_apartment-for-rent-gomti_nagar_extension_1-Lucknow-bedroom.jpg,,,16.470588235294116
2 BHK Flat for rent in Kamta,,Amna Rolex Estate,17000,1200.0,Semi furnished,Lucknow,Kamta,https://housing-images.n7net.in/01c16c28/04cf25c5c7ecd92ee35e455fc602511a/v0/large/2_bhk_apartment-for-rent-chinhat_tiraha-Lucknow-kitchen.jpg,,,14.166666666666666
2 BHK Independent Builder Floor for rent in Gomti Nagar,,Not Found,8000,1000.0,Semi furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/4d9e1e47b9ece5f636f32f44b1940c42/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-hall.jpg,26.8605833,81.0029055,8.0
1 BHK Flat for rent in Aliganj,,Not Found,10000,700.0,Un-furnished,Lucknow,Aliganj,https://housing-images.n7net.in/01c16c28/a35ad9f7fb70601d0e33e9490566232a/v0/large/1_bhk_apartment-for-rent-aliganj_lucknow-Lucknow-hall.jpg,26.90515,80.9479913,14.285714285714286
2 BHK Independent Builder Floor for rent in Alambagh,,Not Found,10500,1500.0,Semi furnished,Lucknow,Alambagh,https://housing-images.n7net.in/01c16c28/fbbff7c22da1baa3e4ac4f8aadfafe34/v0/large/2_bhk_independent_builder_floor-for-rent-alambagh_1-Lucknow-hall.jpg,26.8140101,80.9025123,7.0
2 BHK Independent Builder Floor for rent in Indira Nagar,,Not Found,30000,1600.0,Fully furnished,Lucknow,Indira Nagar,https://housing-images.n7net.in/01c16c28/7de0e995e8ab97cc9190c449941283c4/v0/large/2_bhk_independent_builder_floor-for-rent-indira_nagar_5-Lucknow-hall.jpg,26.8823182,80.9900344,18.75
1 BHK Independent Builder Floor for rent in Gomti Nagar Extension,,Not Found,15400,1250.0,Fully furnished,Lucknow,Gomti Nagar Extension,https://housing-images.n7net.in/01c16c28/1c3ad1e9c3a25ffe693c9aa927409145/v0/large/1_bhk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,,,12.32
2.5 BHK Independent House for rent in Miranpur Pinvat,,Not Found,10000,1100.0,Semi furnished,Lucknow,Miranpur Pinvat,https://housing-images.n7net.in/01c16c28/12d5b8bd486437718c71c5440818c30b/v1/large/2.5_bhk_independent_house-for-rent-miranpur_pinvat-Lucknow-others.jpg,,,9.090909090909092
2.5 BHK Independent Builder Floor for rent in LDA Colony,,Not Found,30000,1000.0,Fully furnished,Lucknow,LDA Colony,https://housing-images.n7net.in/01c16c28/28b40b4aabe59fb58a843f28a304bf16/v0/large/2.5_bhk_independent_builder_floor-for-rent-lda_colony_lucknow-Lucknow-hall.jpg,26.7845433,80.8905154,30.0
2 BHK Independent House for rent in Triveni Nagar,,Not Found,7500,500.0,Un-furnished,Lucknow,Triveni Nagar,https://housing-images.n7net.in/01c16c28/b36070a3260a9a86ab6e5cc3500ae666/v0/large/2_bhk_independent_house-for-rent-triveni_nagar_lucknow-Lucknow-hall.jpg,26.885001,80.9297077,15.0
2 BHK Independent Builder Floor for rent in Jankipuram,,Not Found,7000,500.0,Semi furnished,Lucknow,Jankipuram,https://housing-images.n7net.in/01c16c28/786afea6b4393b05a2fe5759b7ec36e5/v0/large/2_bhk_independent_builder_floor-for-rent-jankipuram-Lucknow-hall.jpg,26.9326839,80.9396394,14.0
2 BHK Independent House for rent in Haibat Mau Mawaiya,,Not Found,7000,600.0,Un-furnished,Lucknow,Haibat Mau Mawaiya,https://housing-images.n7net.in/01c16c28/f3780dfed3a8bace9303f606241c1239/v1/large/2_bhk_independent_house-for-rent-haibat_mau_mawaiya-Lucknow-bedroom.jpg,,,11.666666666666666
3 BHK Flat for rent in Jankipuram,,Not Found,18000,1000.0,Un-furnished,Lucknow,Jankipuram,https://housing-images.n7net.in/01c16c28/83ab05ea523d43288f7373c89df64f04/v0/large/3_bhk_apartment-for-rent-jankipuram-Lucknow-hall.jpg,26.9326839,80.9396394,18.0
1.5 BHK Independent Builder Floor for rent in Vikas Nagar,,Not Found,12000,1400.0,Fully furnished,Lucknow,Vikas Nagar,https://housing-images.n7net.in/01c16c28/11ecf437a4598eba4b16c97ad5e1dccc/v0/large/1.5_bhk_independent_builder_floor-for-rent-vikas_nagar_lucknow-Lucknow-hall.jpg,26.8942443,80.9640683,8.571428571428571
1 RK Flat for rent in Hazratganj,,Not Found,4500,150.0,Semi furnished,Lucknow,Hazratganj,https://housing-images.n7net.in/01c16c28/0e40f9765633104ebcfc2c2d78cbdd06/v0/large/1_rk_apartment-for-rent-hazratganj-Lucknow-bedroom.jpg,26.8475285,80.9432003,30.0
3 BHK Independent Builder Floor for rent in LDA Colony,,Not Found,17000,1200.0,Semi furnished,Lucknow,LDA Colony,https://housing-images.n7net.in/01c16c28/e7ba4acb4f389c300469c2cc4177d316/v0/large/3_bhk_independent_builder_floor-for-rent-lda_colony_lucknow-Lucknow-hall.jpg,26.7845433,80.8905154,14.166666666666666
2 BHK Independent House for rent in Gomti Nagar,,Not Found,35000,1650.0,Fully furnished,Lucknow,Gomti Nagar,https://housing-images.n7net.in/01c16c28/00392cea1558553a3956d473f6618f31/v0/large/2_bhk_independent_house-for-rent-gomti_nagar_1-Lucknow-living_room.jpg,26.8605833,81.0029055,21.21212121212121
1 BHK Independent House for rent in Navi Kot Nandana,,Not Found,5500,400.0,Semi furnished,Lucknow,Navi Kot Nandana,https://housing-images.n7net.in/01c16c28/c23512b8e880c28bc5980233074967f3/v0/large/1_bhk_independent_house-for-rent-navi_kot_nandana-Lucknow-hall.jpg,,,13.75
1 BHK Flat for rent in Mohanlalganj,,DLF Garden City,3500,200.0,Un-furnished,Lucknow,Mohanlalganj,https://img.youtube.com/vi/mLyTfHsTQz8/hqdefault.jpg,26.6722274,81.0670433,17.5
